X,Y,Class,NEA
196956.385014233,-249507.173286895,"6",
207418.702085168,-234496.022706858,"6",
217971.995826285,-244412.479756701,"6",
220974.225942292,-234859.929387586,"6",
219427.622549197,-266246.880600391,"6",
231254.589672863,-255966.516869821,"6",
259457.357429296,-244503.456426883,"6",
248176.250326723,-263608.557165112,"6",
214878.789040095,-282440.727892795,"6",
229526.032939404,-300908.99193975,"6",
267008.421054406,-332204.966482373,"6",
266462.561033313,-282986.587913887,"6",
283293.245016991,-250416.939988716,"6",
296393.885523206,-267975.43733385,"6",
270374.557851141,-260151.443698195,"6",
258365.637387112,-304002.198725939,"6",
274559.484679515,-295541.368399009,"6",
284930.825080268,-309005.915585952,"6",
270283.581180959,-322652.416113258,"6",
263005.447566396,-348216.860434412,"6",
281837.618294079,-348307.837104594,"7",
289297.705249006,-346124.397020225,"7",
291299.191993011,-339665.0534373,"7",
283566.175027538,-335298.173268562,"7",
273922.647988241,-348125.88376423,"7",
278562.458167525,-339392.123426754,"7",
273740.694647877,-334752.31324747,"7",
269464.791149321,-337754.543363477,"7",
264370.097619126,-339392.123426754,"7",
267736.234415862,-344759.746967494,"7",
258456.614057294,-338846.263405661,"7",
253179.967186735,-334661.336577287,"7",
259184.42741875,-325836.599569629,"7",
265370.840991129,-326382.459590721,"7",
260912.984152209,-333296.686524557,"7",
278016.598146433,-329566.643047093,"7",
272557.99793551,-327929.062983816,"7",
281109.804932622,-318012.605933974,"7",
285294.731760996,-321924.602751801,"7",
287660.125185729,-329566.643047093,"7",
292572.86537556,-331932.036471826,"7",
293300.678737016,-320923.859379799,"7",
243627.416817621,-336571.84665111,"7",
248631.133677633,-332659.849833282,"7",
251087.503772548,-325563.669559083,"7",
244264.253508895,-320832.882709617,"7",
239533.466659429,-324471.949516899,"7",
238532.723287426,-328111.01632418,"7",
238987.606638336,-334570.359907105,"7",
256000.243962378,-322197.532762347,"7",
261640.797513665,-321560.696071073,"7",
262823.494226032,-315101.352488148,"7",
255909.267292196,-310279.5889685,"7",
251633.36379364,-314919.399147784,"7",
249086.017028543,-313463.772424871,"7",
249358.947039089,-320287.022688525,"7",
269828.697830049,-313463.772424871,"7",
267190.37439477,-307550.288863039,"7",
273558.741307513,-304275.128736485,"7",
280018.084890438,-304002.198725939,"7",
275014.368030425,-315192.32915833,"7",
281382.734943168,-315465.259168876,"7",
235621.469841601,-320105.06934816,"7",
240079.326680521,-316375.025870697,"7",
243172.53346671,-312644.982393233,"7",
240170.303350703,-308460.055564859,"7",
234165.843118688,-305639.778789216,"7",
228980.172918312,-310188.612298318,"7",
225977.942802304,-314100.609116146,"7",
231254.589672863,-317557.722583063,"7",
275810.413894518,-291970.534094364,"7",
281178.037435259,-291333.697403089,"7",
284453.197561812,-288149.513946718,"7",
259252.659921387,-297793.040986014,"7",
264711.260132309,-293608.11415764,"7",
271716.463736326,-293426.160817276,"7",
269442.046981775,-301796.014474024,"7",
260708.286644299,-307891.451376221,"7",
248972.296190816,-306890.708004219,"7",
254066.98972101,-302614.804505663,"7",
250427.922913728,-296064.484252555,"7",
243058.812628983,-297247.180964922,"7",
240875.372544614,-302614.804505663,"7",
245333.229383534,-304343.361239121,"7",
236781.422386422,-298702.807687835,"7",
231322.822175499,-295154.717550735,"7",
226955.942006761,-291788.580753999,"7",
229958.172122769,-287967.560606354,"7",
233961.145610778,-282781.890405977,"7",
238782.909130427,-282327.007055067,"7",
242240.022597344,-285056.307160528,"7",
243240.765969347,-292243.46410491,"7",
246152.019415172,-288786.350637992,"7",
248244.482829359,-281508.217023429,"7",
254339.919731556,-281963.100374339,"7",
256705.313156289,-288331.467287082,"7",
255249.686433377,-291606.627413635,"7",
261527.076675938,-288695.37396781,"7",
271170.603715234,-286875.840564169,"7",
279267.527361436,-285238.260500892,"7",
279995.340722892,-276595.476833598,"7",
278630.690670162,-271227.853292858,"7",
270897.673704688,-274775.943429957,"7",
284089.290881084,-281963.100374339,"7",
292550.121208014,-282690.913735795,"7",
294460.631281837,-279597.706949606,"7",
292095.237857104,-275139.850110686,"7",
289911.797772735,-272137.619994678,"7",
223225.898529297,-285238.260500892,"7",
219950.738402744,-280325.520311062,"7",
217403.391637647,-275048.873440504,"7",
224863.478592574,-274593.990089593,"7",
230776.962154407,-274775.943429957,"7",
229230.358761312,-283145.797086705,"7",
236781.422386422,-272774.456685952,"7",
241421.232565706,-272410.550005224,"7",
246061.04274499,-275776.68680196,"7",
247789.599478449,-270045.156580491,"7",
242421.975937708,-264768.509709933,"7",
260253.403293389,-281781.147033975,"7",
267986.420258863,-277505.243535419,"7",
266712.746876314,-270500.039931401,"7",
261072.193325027,-269135.389878671,"7",
255249.686433377,-264950.463050297,"7",
253339.176359554,-270954.923282312,"7",
253612.1063701,-275776.68680196,"7",
269896.930332686,-267224.879804848,"7",
272353.300427601,-266860.97312412,"7",
276265.297245429,-261493.349583379,"7",
277357.017287613,-255579.866021546,"7",
283179.524179264,-256762.562733913,"7",
288092.264369094,-258218.189456826,"7",
289093.007741097,-263767.76633793,"7",
285271.987593451,-266769.996453938,"7",
281632.920786169,-266951.949794302,"7",
294369.654611655,-259673.816179738,"7",
301920.718236765,-260947.489562287,"7",
298463.604769847,-257490.376095369,"7",
298372.628099665,-250394.19582117,"7",
289002.031070915,-249757.359129895,"7",
284635.150902177,-244844.618940065,"7",
278539.71399998,-244571.688929519,"7",
274536.74051197,-250212.242480806,"7",
267895.443588681,-247846.849056073,"7",
263801.493430489,-241114.575462601,"7",
257069.219837017,-249393.452449167,"7",
264984.190142855,-251212.985852808,"7",
266621.770206132,-257945.259446279,"7",
259434.613261751,-258400.14279719,"7",
261800.006686484,-263858.743008112,"7",
254157.966391192,-260219.67620083,"7",
248517.412839905,-260310.652871013,"7",
239419.745821701,-258400.14279719,"7",
238237.049109335,-254670.099319726,"7",
241057.325884978,-249484.429119349,"7",
246788.856106447,-248847.592428075,"7",
251064.759605003,-253487.402607359,"7",
249882.062892636,-245754.385641886,"7",
245606.15939408,-244116.805578609,"7",
242967.835958801,-239386.018729143,"7",
246879.832776629,-231471.048423305,"7",
253157.22301919,-232744.721805853,"7",
258069.96320902,-237657.461995684,"7",
235416.772333691,-267588.786485576,"7",
228775.475410402,-270409.063261219,"7",
224954.455262756,-266497.066443392,"7",
226228.128645305,-260765.536221923,"7",
224317.618571482,-255761.81936191,"7",
233961.145610779,-262130.186274653,"7",
215037.998212914,-269772.226569945,"7",
209215.491321263,-269772.226569945,"7",
209670.374672173,-264495.579699387,"7",
218949.995030741,-260947.489562287,"7",
218222.181669285,-255670.842691728,"7",
213582.371490001,-250030.289140442,"7",
205485.447843799,-251212.985852808,"7",
205394.471173617,-259400.886169192,"7",
199390.010941602,-270409.063261219,"7",
191566.017305946,-269681.249899763,"7",
194659.224092136,-261493.349583379,"7",
194022.387400862,-254124.239298634,"7",
200117.824303058,-258491.119467372,"7",
203029.077748884,-262676.046295746,"7",
173370.683269538,-261402.372913197,"7",
179466.120171735,-258673.072807736,"7",
181194.676905193,-252668.612575721,"7",
189382.577221577,-252213.729224811,"7",
190110.390583034,-262039.209604471,"7",
185197.650393203,-263949.719678294,"7",
190929.180614672,-233472.53516731,"7",
199390.010941602,-234746.208549858,"7",
199844.894292512,-241114.575462601,"7",
192839.690688495,-244571.688929519,"7",
208669.631300171,-246209.268992796,"7",
213127.488139091,-241660.435483694,"7",
215128.974883096,-232380.815125125,"7",
224954.455262756,-243025.085536424,"7",
222407.108497659,-247846.849056073,"7",
229503.288771858,-248119.779066619,"7",
235507.749003873,-245754.385641886,"7",
238691.932460245,-239749.925409871,"7",
228866.452080584,-236929.648634227,"7",
362784.110588552,-377170.185719847,"1",
379705.771242412,-418018.710631585,"2",
335900.504549758,-278915.381923241,"2",
307288.341777505,-329270.968869002,"3",
355687.930314352,-325449.948721356,"3",
327667.115898283,-395411.008091347,"3",
401267.242075556,-404144.768428823,"3",
395444.735183905,-339733.285939937,"3",
297826.768078573,-290332.954031087,"4",
342223.38312741,-306344.847983127,"4",
362602.157248188,-303797.50121803,"4",
317204.798827348,-353652.716477789,"4",
344770.729892507,-344646.026129767,"4",
409273.189051576,-355381.273211248,"4",
417824.996048688,-376851.76737421,"4",
412002.489157037,-307709.498035857,"4",
416096.439315229,-325540.925391538,"4",
314020.615370977,-396229.798122985,"4",
327212.232547373,-413606.342127756,"4",
357234.533707447,-422431.079135414,"4",
383435.814719876,-373576.607247657,"4",
356051.836995081,-388951.664508422,"4",
358963.090440906,-366662.380313821,"4",
306014.668394957,-269954.17991031,"5",
324482.932441912,-259127.956158646,"5",
324664.885782276,-284055.563788526,"5",
320207.028943356,-291788.580754,"5",
341495.569765954,-292880.300796184,"5",
298281.651429484,-307891.451376222,"5",
313292.802009521,-312076.378204596,"5",
325301.72247355,-322902.601956259,"5",
319479.2155819,-341097.935992667,"5",
342951.196488867,-322720.648615895,"5",
381161.397965325,-306890.708004219,"5",
374247.17103149,-324540.182019535,"5",
397173.291917365,-318171.815106792,"5",
297553.838068027,-349194.859638869,"5",
305195.878363319,-359930.10672035,"5",
363966.807300919,-343736.259427947,"5",
378432.097859864,-339005.47257848,"5",
380888.467954779,-354562.48317961,"5",
397719.151938457,-371211.213822924,"5",
403996.542181018,-381764.507564041,"5",
415732.532634501,-404872.58179028,"5",
395444.735183906,-396411.75146335,"5",
382889.954698784,-398140.308196808,"5",
389258.321611527,-407419.928555377,"5",
359963.833812909,-406692.11519392,"5",
375884.751094767,-429527.259409613,"5",
347136.123317241,-411422.902043387,"5",
338766.269660493,-425706.239261967,"5",
340858.73307468,-397139.564824806,"5",
330032.509323017,-385403.574371322,"5",
306196.621735321,-383402.087627317,"5",
327940.04590883,-362841.360166175,"5",
351503.003485979,-354653.459849792,"5",
346226.35661542,-379035.207458579,"5",
369516.384182024,-396138.821452803,"5",
383344.838049694,-381764.50756404,"5",
372427.637627849,-362022.570134537,"5",
372154.707617303,-374395.397279295,"5",
351866.910166707,-370756.330472013,"5",
365240.480683467,-388951.664508422,"5",
414094.952571225,-310165.868130772,"5",
316658.938806256,-269135.389878671,"6",
328758.835940468,-264768.509709933,"6",
338311.386309583,-275958.640142324,"6",
352776.676868528,-283054.820416524,"6",
312769.686155974,-281872.123704157,"6",
300055.696498034,-281781.147033975,"6",
307720.480960871,-297087.971792104,"6",
332557.111920569,-297451.878472832,"6",
349569.749244611,-297178.948462286,"6",
315726.427936891,-304911.965427759,"6",
324824.094955095,-314191.585786328,"6",
317818.891351078,-325927.576239811,"6",
331920.275229294,-337026.730002021,"6",
325460.931646369,-346761.233711499,"6",
295984.490507387,-339301.146756572,"6",
305264.110865956,-340210.913458392,"6",
296803.280539026,-324471.949516899,"6",
333375.901952207,-306094.662140126,"6",
350479.515946431,-311371.309010684,"6",
337105.945429671,-316738.932551425,"6",
359577.182964635,-316829.909221607,"6",
352026.119339526,-335662.07994929,"6",
363853.086463191,-335571.103279108,"6",
367856.059951201,-316193.072530333,"6",
383867.953903241,-314191.585786328,"6",
390782.180837076,-321742.649411437,"6",
386415.300668338,-328838.829685636,"6",
376225.913607949,-343031.190234035,"6",
410797.048277126,-342758.260223489,"6",
393147.574261809,-352492.763932968,"6",
395694.921026906,-361863.360961718,"6",
406157.238097841,-369505.40125701,"6",
332557.111920569,-353857.413985698,"6",
312633.221150701,-373053.491394109,"6",
298804.76728303,-373872.281425748,"6",
309721.967704876,-383970.691815955,"6",
305355.087536137,-394342.032216708,"6",
320548.191456539,-410990.762860021,"6",
325369.954976187,-426183.866780423,"6",
347204.355819877,-424364.333376782,"6",
317182.054659803,-384607.528507229,"6",
366491.409898471,-415448.619698942,"6",
367128.246589745,-429731.956917522,"6",
387870.927391251,-421271.126590592,"6",
380865.723787233,-407624.626063286,"6",
404064.774683654,-395342.77558871,"6",
418530.065242599,-363773.871035541,"6",
420713.505326968,-396434.495630895,"6",
411433.8849684,-389247.338686513,"6",
387507.020710523,-379239.904966488,"6",
384595.767264697,-388246.595314511,"6",
359031.322943543,-400983.329139997,"6",
356302.022838082,-395433.752258892,"6",
348796.447548063,-393113.84716925,"6",
335582.086204121,-374577.350619659,"6",
339312.129681585,-366480.426973457,"6",
345225.613243418,-356654.946593796,"6",
361783.36721655,-358656.433337801,"6",
353959.373580894,-379581.067479671,"6",
400266.498703554,-305253.127940942,"6",
420372.342813785,-306890.708004219,"6",
308652.991830236,-262539.581290473,"7",
313065.360334066,-264450.091364296,"7",
312383.0353077,-273320.316707045,"7",
303876.716645679,-275230.826780868,"7",
298645.558110212,-274048.130068501,"7",
301374.858215673,-265223.393060843,"7",
326984.790871918,-258491.119467372,"7",
320525.447288993,-263813.254673021,"7",
326438.930850826,-268271.111511941,"7",
332898.274433751,-271455.294968313,"7",
340267.384718496,-271091.388287585,"7",
344588.776552144,-276368.035158143,"7",
344770.729892508,-279916.125295243,"7",
338948.223000857,-285238.260500893,"7",
331442.647710838,-281371.752018156,"7",
330123.485993199,-274002.64173341,"7",
324073.537426093,-275321.80345105,"7",
326939.302536827,-279279.288603969,"7",
320434.470618811,-279461.241944333,"7",
319297.262241536,-284101.052123617,"7",
326620.88419119,-289923.559015268,"7",
331442.647710838,-287694.630595808,"7",
306787.970091505,-282918.35541125,"7",
304604.530007136,-289696.117339813,"7",
301101.928205127,-296792.297614012,"7",
293960.259595837,-296746.809278921,"7",
293050.492894016,-288877.327308174,"7",
314111.592041159,-289059.280648538,"7",
313065.360334066,-294881.787540189,"7",
317887.123853714,-298293.412672016,"7",
323846.095750638,-298884.761028199,"7",
326575.395856099,-294790.810870007,"7",
335582.086204121,-290105.512355632,"7",
337447.107942853,-294927.27587528,"7",
338174.92130431,-299157.691038745,"7",
342496.313137957,-298611.831017653,"7",
348546.261705062,-290651.372376724,"7",
298418.116434757,-302523.827835481,"7",
303876.716645679,-300749.782766931,"7",
306606.016751141,-307072.661344583,"7",
304013.181650952,-312576.749890596,"7",
297144.443052208,-314032.376613509,"7",
291958.772851832,-314305.306624055,"7",
292595.609543106,-307527.544695493,"7",
309426.293526784,-312758.703230961,"7",
311791.686951517,-306526.801323491,"7",
321162.283980268,-304479.826244395,"7",
320661.912294266,-311212.099837866,"7",
328167.487584285,-308437.311397313,"7",
348273.331694516,-304889.221260214,"7",
341086.174750135,-311848.93652914,"7",
358326.253749632,-293608.11415764,"7",
363966.807300919,-297338.157635104,"7",
369016.012496022,-300886.247772204,"7",
367150.99075729,-308983.171418406,"7",
360100.298818182,-311348.564843139,"7",
354823.651947624,-308892.194748224,"7",
356916.115361811,-300886.247772204,"7",
354095.838586167,-320446.231861343,"7",
363375.458944736,-323266.508636987,"7",
363420.947279827,-328497.667172454,"7",
355596.953644171,-333910.779048286,"7",
352458.25852289,-330726.595591914,"7",
369425.407511841,-343690.771092855,"7",
369971.267532934,-350286.579681053,"7",
361464.948870913,-352833.926446151,"7",
359827.368807636,-347784.721251047,"7",
357643.928723267,-343690.771092855,"7",
352776.676868527,-343690.771092855,"7",
350866.166794705,-348739.976287959,"7",
346908.681641786,-350150.11467578,"7",
340995.198079953,-351150.858047783,"7",
338402.362979765,-348558.022947595,"7",
339585.059692131,-342781.004391035,"7",
340358.361388679,-338732.542567934,"7",
347227.099987423,-339141.937583753,"7",
343360.591504686,-331954.780639372,"7",
349365.051736701,-324949.577035354,"7",
338993.711335948,-329134.503863728,"7",
337492.596277944,-323221.020301896,"7",
343133.149829231,-317580.466750609,"7",
346726.728301422,-315669.956676786,"7",
374383.636036763,-305344.104611124,"7",
375384.379408765,-311439.541513321,"7",
388303.066574615,-306435.824653309,"7",
393033.853424082,-303342.617867119,"7",
374019.729356035,-315988.375022423,"7",
380115.166258231,-318535.72178752,"7",
382844.466363693,-322447.718605348,"7",
379023.446216047,-328725.108847909,"7",
375384.379408765,-331636.362293735,"7",
370562.615889117,-328816.085518091,"7",
370198.709208389,-322493.206940439,"7",
319501.959749445,-318262.791776974,"7",
331146.973532747,-318717.675127884,"7",
333330.413617116,-325086.042040627,"7",
333148.460276752,-330453.665581368,"7",
324687.629949822,-328179.248826817,"7",
304854.715850136,-321174.0452228,"7",
310495.269401423,-322083.81192462,"7",
313588.476187612,-327269.482124997,"7",
313133.592836702,-332637.105665737,"7",
309858.432710149,-335639.335781745,"7",
302762.252435949,-331727.338963917,"7",
320411.726451266,-334547.61573956,"7",
326598.140023645,-335730.312451927,"7",
330510.136841472,-346465.559533408,"7",
314589.219559615,-338368.635887206,"7",
324869.583290186,-353834.669818153,"7",
318774.146387989,-359020.34001853,"7",
313497.49951743,-354380.529839245,"7",
311450.524438334,-345646.769501769,"7",
318819.63472308,-347557.279575592,"7",
302034.439074493,-345009.932810495,"7",
292982.26039138,-348376.06960723,"7",
290116.495280645,-355790.668227067,"7",
298941.232288303,-353197.833126879,"7",
305309.599201046,-352742.949775969,"7",
300123.92900067,-357337.271620162,"7",
301352.114048128,-365525.171936546,"7",
307993.410971417,-368481.913717462,"7",
311314.059433061,-362068.058469628,"7",
307765.969295962,-373895.025593293,"7",
310768.199411969,-378671.300777851,"7",
301988.950739402,-380854.74086222,"7",
301897.97406922,-386495.294413506,"7",
306719.737588868,-388178.362811874,"7",
313315.546177066,-389452.036194423,"7",
314998.614575434,-366616.89197873,"7",
321594.423163632,-365343.218596181,"7",
330555.625176563,-358156.0616518,"7",
332739.065260933,-368936.797068372,"7",
323686.886577819,-371438.655498378,"7",
321730.888168905,-376214.930682936,"7",
327598.883395647,-377170.185719847,"7",
335195.435355848,-378625.81244276,"7",
335422.877031303,-383993.4359835,"7",
326507.163353463,-389724.966204969,"7",
322595.166535635,-383902.459313318,"7",
309767.456039967,-392090.359629702,"7",
308402.805987236,-395820.403107166,"7",
305946.435892321,-398640.679882809,"7",
302034.439074493,-402234.258355,"7",
309449.037694329,-401324.49165318,"7",
314816.66123507,-401415.468323362,"7",
318865.123058171,-403144.02505682,"7",
317500.47300544,-394592.218059708,"7",
323095.538221636,-390634.732906789,"7",
331920.275229294,-396821.146479168,"7",
329736.835144925,-401642.909998817,"7",
323413.956567273,-403098.536721729,"7",
335968.737052395,-392181.336299884,"7",
340608.547231679,-390407.291231334,"7",
347841.192511152,-400642.166626814,"7",
341836.732279137,-402598.165035728,"7",
335559.342036576,-402643.653370819,"7",
332875.530266206,-407374.440220285,"7",
335104.458685666,-413196.947111936,"7",
331647.345218748,-418519.082317586,"7",
325824.838327097,-420111.174045771,"7",
319274.51807399,-418928.477333405,"7",
328508.650097468,-409921.786985383,"7",
330692.090181837,-426161.122612877,"7",
333603.343627662,-421339.359093229,"7",
341199.895587863,-420702.522401955,"7",
348932.912553336,-419246.895679042,"7",
351207.329307887,-415653.317206851,"7",
342655.522310775,-414015.737143575,"7",
339107.432173676,-409830.810315201,"7",
343064.917326595,-407328.951885194,"7",
349524.26090952,-405827.836827191,"7",
352708.444365891,-403735.373413004,"7",
353072.351046619,-408739.090273016,"7",
358621.927927724,-411195.460367931,"7",
368356.431637203,-409830.810315201,"7",
371176.708412846,-404827.093455188,"7",
358167.044576814,-414743.550505031,"7",
353254.304386983,-423750.240853053,"7",
357439.231215357,-425569.774256694,"7",
363989.551468464,-426115.634277786,"7",
366809.828244108,-421657.777438866,"7",
371631.591763756,-424114.147533781,"7",
371722.568433938,-432393.024520347,"7",
378363.865357227,-434485.487934534,"7",
382457.815515419,-428572.004372702,"7",
380729.25878196,-424296.100874146,"7",
383458.558887422,-421930.707449412,"7",
376089.448602676,-421384.84742832,"7",
372177.451784848,-418746.523993041,"7",
372450.381795394,-413833.783803211,"7",
377545.075325589,-411832.297059206,"7",
386460.789003429,-410649.600346839,"7",
392829.155916172,-411559.367048659,"7",
388462.275747434,-415289.410526123,"7",
374906.75189031,-403917.326753368,"7",
380638.282111778,-404099.280093732,"7",
377818.005336135,-399641.423254812,"7",
386005.905652519,-393545.986352615,"7",
388553.252417616,-389633.989534787,"7",
389735.949129983,-394546.729724617,"7",
391191.575852895,-398003.843191535,"7",
391737.435873988,-403280.490062094,"7",
395285.526011087,-404554.163444642,"7",
399288.499499097,-408284.206922106,"7",
402654.636295833,-409921.786985383,"7",
404838.076380202,-405281.976806098,"7",
409568.863229668,-402734.630041001,"7",
424761.967150069,-405009.046795552,"7",
415664.300131865,-397548.959840625,"7",
418029.693556598,-391635.476278792,"7",
424670.990479887,-389543.012864605,"7",
426126.6172028,-395911.379777348,"7",
407021.516464571,-385994.922727505,"7",
423488.293767521,-383993.4359835,"7",
426035.640532618,-379990.462495491,"7",
423670.247107885,-375350.652316206,"7",
414936.486770409,-383447.575962408,"7",
412844.023356222,-378625.81244276,"7",
410296.676591125,-376078.465677663,"7",
412662.070015858,-367617.635350733,"7",
418302.623567144,-369073.262073645,"7",
405656.86641184,-375896.512337299,"7",
398105.802786731,-377261.162390029,"7",
398196.779456913,-384175.389323865,"7",
395922.362702362,-388087.386141692,"7",
401199.00957292,-390816.686247154,"7",
400926.079562374,-367071.77532964,"7",
400562.172881646,-371711.585508925,"7",
397832.872776185,-366252.985298002,"7",
403928.309678381,-361431.221778354,"7",
408295.18984712,-362704.895160902,"7",
413480.860047496,-360612.431746715,"7",
417392.856865324,-356518.481588523,"7",
414390.626749316,-352151.601419785,"7",
406657.609783843,-352151.601419785,"7",
402290.729615105,-349513.277984506,"7",
402836.589636197,-356245.551577977,"7",
396377.246053272,-354516.994844518,"7",
389053.624103617,-357837.643306163,"7",
382776.233861056,-359156.805023803,"7",
386187.858992883,-350559.5096916,"7",
380137.910425777,-350695.974696873,"7",
374997.728560492,-353334.298132152,"7",
374087.961858671,-347284.349565046,"7",
369038.756663568,-336003.242462473,"7",
382230.373839964,-341962.214359397,"7",
384959.673945425,-333546.872367558,"7",
386642.742343793,-340961.470987394,"7",
389326.554114164,-336230.684137928,"7",
393511.480942538,-332546.128995555,"7",
397196.03608491,-332955.524011374,"7",
403655.379667835,-335138.964095743,"7",
403427.93799238,-338095.70587666,"7",
404383.193029292,-342553.56271558,"7",
399243.011164006,-345282.862821041,"7",
391555.482533624,-346465.559533408,"7",
419940.203630421,-341916.726024305,"7",
419530.808614602,-350332.068016145,"7",
414481.603419498,-339460.35592939,"7",
411251.931628036,-331727.338963917,"7",
419940.203630421,-332273.198985009,"7",
408158.724841847,-324813.112030081,"7",
419166.901933874,-317125.583399699,"7",
419712.761954966,-311666.983188776,"7",
413617.325052769,-318035.350101519,"7",
406339.191438206,-311485.029848412,"7",
405702.354746931,-302478.33950039,"7",
410160.211585852,-300112.946075657,"7",
414890.998435318,-298202.436001834,"7",
419257.878604056,-301750.526138933,"7",
401244.497908011,-313759.446602963,"7",
402609.147960742,-319127.070143704,"7",
401244.497908011,-325404.460386265,"7",
397059.571079637,-323948.833663352,"7",
390691.204166894,-315306.049996058,"7",
395149.061005814,-310120.379795681,"7",
371586.103428665,-399186.539903901,"7",
366673.363238835,-400642.166626814,"7",
363762.109793009,-394728.683064981,"7",
369402.663344296,-390270.826226061,"7",
378773.260373047,-393455.009682433,"7",
375862.006927221,-388633.246162784,"7",
380774.747117052,-388633.246162784,"7",
376589.820288678,-380718.275856947,"7",
391600.970868715,-382628.78593077,"7",
390964.13417744,-371802.562179107,"7",
388052.880731615,-365434.195266363,"7",
382048.4204996,-367071.77532964,"7",
377044.703639588,-372257.445530017,"7",
382776.233861056,-377988.975751485,"7",
366036.526547561,-363068.80184163,"7",
367674.106610837,-359975.595055441,"7",
370858.290067209,-356427.504918341,"7",
375771.030257039,-358428.991662346,"7",
377772.517001044,-363523.685192541,"7",
375407.123576311,-365798.101947092,"7",
369402.663344296,-365434.195266363,"7",
357302.766210084,-353516.251472516,"7",
356120.069497718,-359702.665044895,"7",
348205.09919188,-361249.268437989,"7",
339107.432173676,-358519.968332528,"7",
344838.962395144,-368254.472042007,"7",
344020.172363506,-372621.352210745,"7",
339562.315524586,-379899.485825308,"7",
348750.959212972,-376897.255709301,"7",
341654.778938773,-385176.132695867,"7",
346385.565788239,-385540.039376595,"7",
353390.769392256,-385449.062706413,"7",
356847.882859174,-383811.482643136,"7",
360577.926336638,-389361.059524241,"7",
369220.710003932,-387268.596110054,"7",
369402.663344296,-383356.599292226,"7",
372313.916790122,-379262.649134034,"7",
368038.013291565,-369710.09876492,"7",
363489.179782463,-367435.682010368,"7",
353299.792722074,-365616.148606727,"7",
355392.256136262,-368982.285403463,"7",
353754.676072985,-375259.675646024,"7",
268236.606101865,-376169.442347845,"2",
249313.458704,-388360.316152239,"3",
228843.70791304,-351969.648079421,"3",
248130.761991633,-360794.385087079,"4",
223658.037712663,-382082.925909678,"4",
269146.372803685,-404281.233434096,"4",
228934.684583222,-325768.367066993,"5",
217744.554150831,-338141.194211751,"5",
211194.233897723,-357155.318279798,"5",
208555.910462444,-379626.555814762,"5",
225022.687765394,-367799.588691097,"5",
244946.578535262,-343508.817752491,"5",
239487.978324339,-396275.286458076,"5",
256136.708967653,-412924.01710139,"5",
270329.069516052,-358974.851683439,"5",
286340.963468091,-372257.445530017,"5",
292436.400370288,-389361.059524241,"5",
287250.730169912,-408466.16026247,"5",
211740.093918816,-340961.470987394,"6",
233938.401443234,-340961.470987394,"6",
254226.19889383,-352515.508100514,"6",
239487.978324339,-353334.298132152,"6",
235394.028166147,-363887.591873269,"6",
209647.630504629,-367799.588691097,"6",
204734.890314798,-386540.782748598,"6",
219473.110884289,-387177.619439872,"6",
234393.284794144,-377170.185719847,"6",
229389.567934132,-392181.336299884,"6",
246311.228587992,-404736.116785006,"6",
259775.775774935,-401642.909998817,"6",
243581.928482531,-380172.415835855,"6",
252861.548841099,-373349.165572202,"6",
258229.17238184,-366162.00862782,"6",
260776.519146937,-382537.809260588,"6",
277061.343109523,-378898.742453306,"6",
267235.862729862,-392090.359629702,"6",
266599.026038588,-414106.713813757,"6",
279881.619885166,-395092.58974571,"6",
284976.31341536,-388269.339482057,"6",
288979.28690337,-382992.692611498,"6",
294801.793795021,-365980.055287456,"6",
283156.78001172,-362159.03513981,"6",
228934.684583222,-320855.626877163,"7",
226114.407807578,-325131.530375719,"7",
221565.574298476,-329043.527193547,"7",
228570.777902494,-333956.267383377,"7",
235030.121485419,-328406.690502272,"7",
216470.880768282,-332227.710649918,"7",
210921.303887177,-335957.754127382,"7",
223658.037712663,-338050.217541569,"7",
220746.784266838,-342235.144369943,"7",
217562.600810466,-345510.304496496,"7",
207464.19042026,-350150.114675781,"7",
203097.310251522,-354153.08816379,"7",
205371.727006073,-360339.501736169,"7",
214924.277375187,-361522.198448536,"7",
219564.087554471,-358519.968332529,"7",
215015.254045369,-351605.741398693,"7",
201914.613539155,-374531.862284568,"7",
209738.607174811,-374440.885614386,"7",
215015.254045369,-377988.975751486,"7",
213195.720641728,-383538.55263259,"7",
202824.380240975,-380536.322516583,"7",
203006.333581339,-389815.942875151,"7",
229571.521274496,-340415.610966302,"7",
226660.267828671,-345692.25783686,"7",
220382.87758611,-353152.344791788,"7",
227115.151179581,-358338.014992164,"7",
232664.728060686,-355517.738216521,"7",
232300.821379957,-347238.861229955,"7",
218017.484161377,-364979.311915454,"7",
218290.414171923,-371438.655498379,"7",
227479.057860309,-362159.03513981,"7",
230390.311306134,-366798.845319094,"7",
233483.518092324,-369437.168754374,"7",
228661.754572676,-373076.235561655,"7",
218472.367512287,-379899.485825309,"7",
223021.201021389,-375714.558996935,"7",
227933.941211219,-378807.765783124,"7",
231845.938029047,-384266.365994047,"7",
240943.605047252,-345055.421145586,"7",
245674.391896718,-348603.511282686,"7",
250132.248735638,-346783.977879045,"7",
250496.155416366,-341143.424327758,"7",
238578.211622518,-358065.084981618,"7",
240306.768355977,-363523.685192541,"7",
241125.558387616,-370983.772147468,"7",
247311.971959995,-371984.515519471,"7",
251587.875458551,-367799.588691097,"7",
253589.362202555,-362340.988480174,"7",
252770.572170917,-355426.761546339,"7",
